,artist,musicbrainz_id,spotify_id,type,followers,genres,popularity
4553,Jacob Weinberg,eca1688b-c35d-450f-a00e-f27a9aaf7b1a,3rypm27oPcRku02fwosn8h,Person,252,[],1
4554,Jakov Jakoulov,36568c00-09db-4fe0-ac43-e1e69cfdc47e,6hdregwVvar2exHrlCJEWj,Person,0,[],0
4555,Револь Самойлович Бунин,44270f78-c8b3-4839-8493-022ba56cb285,,Person,0,[],0
4556,Victor Yampolsky,037704f0-5a31-4cad-8e6c-4efd14eb7ee7,3xnNYTgWKaMVHl4aEIAITq,Person,6,[],4
4557,Александр Пантыкин,af5699d8-3459-469d-b73d-723f93b3f73b,5rWMWbG6UeCD6UiSVAK6QM,Person,19,[],1
4558,Ekaterina Saranceva,e488a25a-2036-4831-97e6-7e6af58354a6,6DLgm3oTBJowozAYukncjU,Person,19,[],12
4559,Александра Пахмутова,4ae31952-1637-4732-9824-3a8f59c94199,0j8ymcajpSQzJafkpdfFIA,Person,143,['russian modern classical'],16
4560,Анатолий Новиков,f9cb76d0-9b63-4b99-81c2-64fadb982424,442GyGMUlqLRNqlCWTJWBD,Person,0,[],1
4561,Vitya Vronsky,aa363d24-4b91-472f-a981-4fabc301339f,1twPLcthW6dJlqys678Bw4,Person,8,[],7
4562,Sobersoul,b90cc905-29a8-4dea-bad7-cfa8350cbf06,0xQwd1j94MoOnAAEvVCvug,Person,82,['russian dnb'],3
4563,Makvala Kasrashvili,833d0dce-7e4e-41d9-a0a5-b91ebf38d98d,5rCTGqoNBpJbM4S29do7q0,Person,5,[],1
4564,Andrei Baturkin,619e661d-f873-4603-b2c5-c12beaca23ab,22ugNnPj85aoQ1Szc1KluW,Person,0,[],7
4565,Nikita Boriso‐Glebsky,55e6d04b-b7f6-4e8d-9357-e1f6647ff450,5SzaPbxR1kmE2hAlf4YIXW,Person,66,[],4
4566,Николай Николаевич Фигнер,c7be0372-a692-40ca-baf8-bb85f4769f0d,,Person,0,[],0
4567,MJ Mark,60159f32-4f22-4751-b590-ca44e5f75089,6VVmSBlNYUdTClzZr1M0Ul,Person,7,[],0
4568,Павел Шамильевич Сорокин,9f066e6d-b019-4501-872e-fa5f9d76f804,,Person,0,[],0
4569,Алексей Тихомиров,131bcef0-5829-4140-b4ed-51ec4ba31d24,,Person,0,[],0
4570,Loco,14852ae7-4b0a-4811-a2aa-172f51464ef7,2e4G04F77jxVuDYo44TCSm,Person,185085,"['k-pop', 'korean pop', 'korean r&b']",66
4571,Евгений Румянцев,02c9542a-c12c-4e78-8544-c928c13f7ade,4HaYlUL4vByyEuUafr1mJ7,Person,0,[],0
4572,Дмитрий Межевич,b7e8f150-a10d-4434-b985-477836e828a8,,Person,0,[],0
4573,Борис Хмельницкий,d1ef4119-9f1b-4c9b-b512-11b64f80964e,,Person,0,[],0
4574,LIDA,05503689-4323-4566-8f5b-0ab32f217c56,3ipn9JLAPI5GUEo4y4jcoi,Person,1930692,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80
4575,Black Lego,82eaef2c-e7af-4a83-86f6-da6bdbed8003,3Izh6uUWMJmtQJbNDUKppR,Person,30,[],7
4576,Станислав Гусев,30193c95-9394-4fce-a34b-5b97f35da562,48zjXqD0RgX3I5M6EzNUv9,Person,0,[],0
4577,Irina Molokina,e2bea284-b192-496d-a207-5e9d6674a0ae,6K9QMFg3Pavnt0uYHiIVeo,Person,2,[],1
4578,Сергей Александрович Осколков,85b2bd88-ee70-413e-ac02-8cacdc9e1836,,Person,0,[],0
4579,Alex Sparrow,0b89935d-9d6d-4ad8-8b09-89228e09b0fa,2Z9xsgKEjZF8ueZ96rV6nH,Person,14048,[],43
4580,Lex Nulla,32c1a263-49a9-44e6-b2f9-19bb133f2eb8,1mUlqvYObnXUGa8asCeOo0,Person,39,[],0
4581,Шым,aa77b381-6c2f-44f4-885f-00be214f5f2a,4izrO0NDuUwNm5LTPxi34l,Person,184,[],21
4582,B.K.,2ca1604b-52eb-4a91-b3cf-44dbd0b40b9f,54tH0fUB8bJvHnpn0vSo8i,Person,3421,[],37
4583,Даниил Процюк,8ce75975-6712-4517-8ceb-b2ad15f842ca,,Person,0,[],0
4584,Oleg Sergeev,b96e0598-b69b-4368-b56d-3750b722bfa5,2uaHxAjpRTuEwn3fZcmHJY,Person,3,[],3
4585,Алексей Граббе,348f2f89-4b35-4d19-81d5-f84cc34758cb,0GwyLOiofM1DcEtgs4DIlU,Person,1,[],2
4586,Базиль,0cad9899-f2cc-4276-8a13-212c0a00b8fd,67PPKqrlEHmGS6sSOyE5EA,Person,450,[],20
4587,Максим Галкин,9709cc58-f4cc-4196-b100-6a547abe6e08,7CFMfCLC7QclkW2Piu8ddN,Person,107,[],1
4588,Mikhail Ovrutsky,dd19ffe2-dc06-48ae-9dcc-29e37127e391,16PRTSp47KbzuJN9aMPDYG,Person,10,[],4
4589,Римма Бобрицкая,b518564f-f181-412a-8cbf-b464ffb9aa2f,1OCyxYLGYrjiZvCRGI9Vkp,Person,1,[],0
4590,Мариан Коваль,07958acd-470f-48a5-bb21-66fd821759a4,5MNiib29urVV2cAKnLT28y,Person,0,[],0
4591,Павел Карманов,d5fc8ce0-9a86-4256-b578-df48062d71f2,,Person,0,[],0
4592,Allysia,30c3983f-d008-4d74-bb60-6a013b937db8,5uQAgpFL2lx2pufHYhPAin,Person,77,[],54
4593,Куликов Павел Васильевич,899fcee3-6c90-4609-a001-c10222c88245,,Person,0,[],0
4594,Юрий Голубев,c259e379-0b22-461a-8021-5148bbc9be0d,,Person,0,[],0
4595,Владимир Ванеев,3bea6d1a-184d-48a4-85dd-64462a40cd6b,,Person,0,[],0
4596,Mikhail Kotliarov,bfd0ead0-e8e1-4f7c-9a1f-444fc68c32b8,2EyjS7vGgDgYbAjDabNxDw,Person,0,[],0
4597,Тамара Синявская,abaebe07-726b-409a-8536-3d84c5998b4f,3f4BHujc08ehEmKKK0k0Yt,Person,92,[],9
4598,Константин Васильев,2b6dac78-d7d2-4177-9466-c962335ba33f,,Person,0,[],0
4599,Mergen Mongush,31f33da3-9648-4a01-ab81-765b995ddf4a,7gbA3tJsS6bukzBVWOt3Y0,Person,46,['throat singing'],1
4600,Arkadi Zenzipér,b58b2392-bc7e-4d54-8a16-711f3d7200bf,380QC8IOVU68ZUtwRcnC2r,Person,5,[],4
4601,Евгения Алиханова,d010df32-c3e6-4743-b05d-d7476c07c88e,,Person,0,[],0
4602,Maria Drozdova,84b996ce-215e-4af6-b703-70bd03b907a6,7DJV8LGk5H5tD9Yqbkz2Ma,Person,0,[],0
4603,Boris lvov,300ca637-82a6-481e-87f9-55120d62ddb4,0KpEQG5OgBm8VffX6nCibw,Person,21,[],9
4604,Polyana,90e5e678-7013-4c7c-8ce8-1b9f578b73fd,2Nu8ejfvmO9ZF3gebkCPnz,Person,288,[],44
4605,Novosibirsk State Opera Orchestra,eea377f5-8993-4ed1-937d-61c8f24b93c5,,Orchestra,0,[],0
4606,Thy Grave,1f5db867-ec2c-4207-8db1-ba2faea846cb,1qQyOBGe2g114PNzK8xfiP,Group,1123,[],27
4607,Morose,634151ae-06d9-4759-8f04-e0c1e5de4fd6,3pwKzJjqugeWUqmCNx6iHW,Group,595,[],9
4608,Aerophonics,72b8bd21-b67f-4eb2-9a98-0d07b3e814c9,4EVtsU1LzIUDV39U5Xfkzc,Group,21,[],0
4609,Мохито,87d38913-937f-447b-ab44-fc0a0dc9aab3,52cgUUfIwnktO3v7BhuzCb,Group,86379,"['russian dance', 'russian dance pop', 'russian hip hop', 'russian pop']",51
4610,Nerrith,5f3b41a8-e319-4d22-b18e-b77e65687806,0w0n5GVOQZlszSi4WN1Got,Group,6742,['ambient idm'],36
4611,DIIP,cadeb48d-83a6-486c-85a8-4f13aa76bdd4,5fMUXHkw8R8eOP2RNVYEZX,Group,2300986,"['bmore', 'edm', 'moombahton', 'ninja', 'pop', 'tropical house']",87
4612,Hologram,33c16fd7-afc3-4136-b8fd-26e43965f738,1VLyGOeF0XVSR0XQwAX7TH,Group,462,[],42
4613,We Cook Meat,6aac5e92-dd88-4441-ac58-4b683e6c35c4,0t6hEx7FgXespWLCU39cUx,Group,1,[],0
4614,L_qcy,ca455120-340a-4dee-8fbc-e75303637bee,1jcsCbTKxPECskuFSa7854,,7,[],0
4615,Black Agate,831dbd85-91ba-49e5-9b6b-4b256b8f6baa,5QOhZzimqVQy7kmJzeq9Hu,,13,[],3
4616,110ml,0bf92f37-2242-4911-91d4-138fe465b6cb,1OGzwOhTjD1cuo81H4ksWE,,2,[],0
4617,Тамара Н.И.,cfee0d4a-011b-4573-b27f-e53031b8e8af,,,0,[],0
4618,Вяльцева А.Д.,41b357f0-1020-4e87-8b17-b35e028b40fe,,,0,[],0
4619,SLK,7cc84009-4a2b-4542-bbc5-ef0ad7c4a453,2rhFzFmezpnW82MNqEKVry,,3609387,"['miami hip hop', 'rap', 'underground hip hop']",80
4620,Materia,110bea9a-489f-4e8a-8352-f21952c10f97,3JqoJ9CMC1y6iLHz5zZLut,,8181,"['alternative pop', 'jangle pop', 'power pop', 'underground power pop']",30
4621,Dome Reflector,415960c5-2cce-4384-b130-69edfcdfc589,,,0,[],0
4622,Broken Eye,7c1fde2f-c9cd-43fe-8e04-863a1c1fdb63,4bxdLSEnGlsUTBnOx1d3gC,,118,[],2
4623,Htrspltn,feca0419-1d48-465f-9401-7bdd4e1862be,0m23nVJwxdu3ukCqXvAqRJ,,42,[],0
4624,i1,c6525aa3-78b7-42d6-99f3-6952df934c42,5tcZ0Tio0jV1tzitFacK9C,,910,[],15
4625,Дайкири,f24e4e03-0aac-4afa-a412-ef40895110d8,0hAFmBboQ3eF29gcY1oBVy,,10,[],4
4626,Elena Okolysheva,2259f8ae-6219-4a5e-ad98-cc35a574e2c9,4X3ShM5cZAp6Z9bZCnVz8i,,4,[],22
4627,Psionic Asylum,fa7fd37d-c4e2-4cd9-a088-3d55c9cf5bfc,,,0,[],0
4628,Mew19,1b28e9a5-88b0-4923-b396-c8010d335349,16MgxS87gKu4ZivIvsK5PM,,29,[],0
4629,Fargo,4e7d06b1-b516-46be-a951-ef9c73f637ec,1Joo9dJKe8C1chAB384JJO,,4,[],18
4630,Distørtiøn Shape,d3e7151e-7a18-41fb-a4a8-637605b5dd40,6rW1ishxMTU3gnE0fKu1qF,,12,[],0
4631,Stomach of a Whale,880509cb-3cb8-4015-bb6b-37d3cf366828,,,0,[],0
4632,Konami,5248f672-c36b-4b9e-9ac5-a864496a2ed2,3SGV6hU2NRbRrPwRivUWcr,Group,205,[],17
4633,Сепсис,64a24418-9efc-414b-87ed-104635831e17,,Group,0,[],0
4634,"Трио ""Рябинушка""",6aa248cd-08ed-4ef2-987c-bd005bcb501c,0rZ3E1PJEaztvxfzqJ1Zrg,Group,1,[],0
4635,Дуэт Карамель,cd024b63-d745-401f-bc4c-195180d22185,,Group,0,[],0
4636,Челси,73263acb-4da6-491e-a101-1f8fa28eea7b,5JMLG56F1X5mFmWNmS0iAp,Group,360476,"['electropop', 'indie pop', 'pop', 'tropical house']",79
4637,Super Collection Orchestra,a716d86b-fe6b-4c99-b728-d2c2f6408c9c,6RmTm0OOpMDYkZom5qW34W,Group,274,[],10
4638,Sound Shocking,c08c99a5-e9bf-49f9-890e-3228c94a399a,6WH7pGS92svtHEKd0ipK1g,Group,56,['dubsteppe'],12
4639,Т9,8eb8fe04-f71e-4a16-b49b-1672e9c4fd86,3GthHcpI5G7c8XaJX2oWLd,Group,1729,[],32
4640,Astraea,8115500a-71a4-45e8-a170-af41b203a0cf,799p2CSGw9GjO2X5pAB3ZH,Group,3087,['uk pop'],36
4641,Moscow Soloist Ensemble,64656670-bfd8-456e-bba8-b4cdb6b94218,6ns5mcMcetDxVpYaQKW7Ga,Group,0,[],0
4642,Vdvzh,ae988c34-2c7f-41f2-8c63-677181b78d70,,Group,0,[],0
4643,tōruwatanabe,6aff71c2-7b23-4f1e-8530-33896e7e7b5e,5A99MXuITSuA6itu9JEY9H,Group,35,[],26
4644,D...M,5582f3a8-3af6-41bf-86a0-d11feac7fece,2RjZbekl1Ac0xbo0bA6DXN,Group,7988,[],41
4645,Мозгоболы,d4e8a352-601e-4ee6-9ffc-eb73152f1697,,Group,0,[],0
4646,Igor Krutogolov's Toy Orchestra,ad7daee3-9cca-44d6-ab0e-c77a7420e38c,6beyuAHZi6KKGaIwE2CzMR,Group,60,[],0
4647,Homepage,75f34d66-ef60-4b48-b46f-777fc46d2347,1EMIk6EU1mAGDhxNlG4bIG,Group,109,[],1
4648,Eocene Nine,ddb43763-2ade-47d4-bf2f-42622b99d327,,Group,0,[],0
4649,"Oyasumi, mon ami",0dd95733-4bf8-4e67-ba21-b17bf146fe54,,Group,0,[],0
4650,Parma Tunes,c29cb431-394c-48be-8d78-d88474a589d5,5hCZFj8TzLSuW5UvaTQU6u,Group,2,[],0
4651,Спящие поезда,4706be2c-4109-469e-a8b3-2d342785a443,5wwH6eAVlLzEKI2tPJ7cDd,Group,17,[],0
4652,Виктор Пахомов,6a8c3444-3be4-4279-9491-13497b1a4a25,,Group,0,[],0
4653,Ensemble of Russian Folk Instruments,fc7ee700-b807-4f4b-9db0-9fd3fc2f918c,7n5pieOtLDGvBLUnx5BFsU,Group,967,['russian folk'],22
4654,Heatherwood,7f511e54-5d84-4323-a5f2-7284ab960272,1hCqIsNERHGFKDQ754m47q,Group,5517,['ambient folk'],26
4655,Neutal Ethos,8a8a9498-0e3f-432b-bf8e-ab099a21b0c3,,Group,0,[],0
4656,7Teen,a05f3187-654e-4e53-8864-ccc68197c344,6UPzQuwZfCJwOoEGV4T3XJ,Group,2,[],2
4657,Зимавсегда,2c92f2ed-c5cb-4b64-9741-b1e4c3de4e55,7Kk4RfdR6TXiBFxkLa32Rt,Group,3270,['russian indie'],25
4658,Бритва,aa1bbfb1-c304-4a05-b029-bb4a940d88d9,6YMz2lCfPxzOuwbffzLxsh,Group,79,[],1
4659,Ирина Нельсон,5f0c6f70-968d-4084-80a3-c89a5acd038f,2QR59icdWfmcCwbLuMYbLl,Person,86,[],3
4660,Андрей Тропилло,9929a813-e507-4678-8183-9054b8d3b100,27LFnGARyeRBTyrqRgQTLb,Person,0,[],0
4661,Rem Khabibullin,3d081e5e-418d-4712-87fe-5ac90db2228c,,Person,0,[],0
4662,Relanium,aab90eb5-a51f-49d8-917d-a8491ca96ffe,2qROcYqTtnhq2HlVi9PGcD,Person,873,['russian edm'],37
4663,Александр Владимирович Михайлов,7a87fadb-3dc3-486d-b1f5-7fc71a8482e2,,Person,0,[],0
4664,Живые люди,83b5b7e3-888a-4306-ae5e-c2cc1599ac88,,Group,0,[],0
4665,Золотая стрела,1c9b8d98-1d41-4e25-8884-7895b97f5d96,6V6HRczcUKATGscC8IFnDg,Group,55,[],8
4666,Lirrika,1acc1798-eff3-4091-8599-38b9b91fc9be,214wdmDstodTL0SEEPDyxb,Group,58285,"['mexican hip hop', 'rap underground mexicano']",46
4667,Floor Seven,824493cf-1b14-408a-88b2-839e59258c90,2yqvmd91HDY7lyC9oaRynS,Group,53,[],1
4668,Josephine Weatherfield,a1181d44-f96e-4079-a85e-f8bde19245d9,,Group,0,[],0
4669,LORY,a035052f-60ad-4f43-8657-5d484716f616,163tK9Wjr9P9DmM0AVK7lm,Group,6543596,"['art pop', 'dance pop', 'metropopolis', 'nz pop', 'pop']",81
4670,Gosplan Trio,42da994a-2799-4705-ac58-cda238bda6d4,,Group,0,[],0
4671,Спал Не Боясь Снов,ed39bfe2-69fc-423e-a5e7-c700fca58e07,,Group,0,[],0
4672,Gosudar,aaf74b40-09bc-4cef-aa2b-f92e95191508,1TotvEjDt76xzDuM75t80a,Group,0,[],4
4673,"Маша ""Scream"" Арихипова",74c9efc4-16b7-4a5a-9824-89089f851c4d,,Person,0,[],0
4674,D.Hut,fbcaa747-65f0-4c3f-bd59-048d8296b5d5,4U0ootr3QkQjEDgGPStTEU,Person,28,[],15
4675,Roman Revutsky,061afbb9-410a-49cb-b137-fea718f90966,01jHW7WsitVxIczorpvZRo,Person,12,[],0
4676,Oleg Boshniakovich,4f53248e-0679-4dc2-9246-9d7b9c4c91f8,60R8aHjmIKAd8W98J13LtL,Person,40,[],9
4677,Alphavite,7d3303d3-20d8-4a58-acec-4efc96ed6f3e,2uoUu9HzrhY45uMTzvD1Ey,Person,25951,['russian trap'],36
4678,Jetvillains,3576e748-865c-4946-bd5d-6ed101ea6fa1,5lkQk8rKhw74dChWBmOolk,Person,18,[],0
4679,Olesya Rostovskaya,2e56c321-3d95-4af7-927e-c31c415c66a4,6ORML3M0aCYzIHi8UskLDX,Person,10,[],2
4680,Valentina Ačuvna Njač,619ee198-472a-419a-af66-b7069bb30293,,Person,0,[],0
4681,Dyslexia,14410d64-5ea8-4c83-8622-fc86b029e26c,0Fmil83nLtpD1qVt307okl,Person,168,[],3
4682,ONE ONE,81be3bf7-df2f-4eca-944a-e91b76fb230c,0g3drvUd9hMx7PKYN4OQWy,Person,2189,['rebel blues'],51
4683,Nina Nikitična Agičeva,d7135b82-ccea-4546-b0f6-10573ab85d05,,Person,0,[],0
4684,Vladimir Andreevič Čekurmin,4c9c23c5-5a35-4cf9-b976-fdc834650b76,,Person,0,[],0
4685,Meowsn',186a89b8-8c3d-4e90-88af-c6aa83e0be82,4QobTFjJDhDWo4GsiqUjO5,Person,140,[],5
4686,Денис Kore,c5f6c14b-7300-4e8b-bde9-df3993b85057,7g7GoL2smMkTuu17vAW1KU,Person,54,[],6
4687,Svetlana Alexandrovna Koltunova,4f205a04-3141-4546-837d-9cb6206191af,,Person,0,[],0
4688,Legalize,47b97bba-14f1-4fc3-8a48-354ea8e5b993,1sGIaSdWPB9ZdYxKXOj5Er,Person,39,[],13
4689,Nick Leroy,525f942d-60bc-402e-b8f7-17387cd3336a,2mVWzGXGhJ6e7sUwBUj9fi,Person,11,[],1
4690,Dmitry Stepanov,efe10a22-987d-43e4-a87c-9d4caa8d6e5e,6ZBB8EZs4gFg9P62xmdpGY,Person,5,[],7
4691,АНЯ АНИМЕ,cd729079-342b-4e5e-9195-214277d2b29f,73Qx99es7IgWDYl4Ppdnr2,Person,12,[],0
4692,Александр Пирогов,ad79350b-a139-44d7-9b19-a9b5dd299958,7tPBKx3jWYL2LfPQa1epyJ,Person,6,[],0
4693,Igor Roukhadze,31b77df8-370b-46a8-b656-7c22ba35d538,,Person,0,[],0
4694,DMPR,dd5dfedb-f610-4dc6-af1f-a4325a11bf9e,0siBQaURCli5wn2lqv8WZg,Person,366735,"['k-pop', 'korean r&b']",63
4695,Tony Va,5be35d72-7a98-4485-b734-da07a77271ff,5SfD0pg0XgroP9PtTrEvCI,Person,5272,[],41
4696,Аня Чиповская,ee660f31-ad46-44d7-a0cf-d1c43ffacf0c,7enXKxjNRAala7cotzJL9B,Person,14,[],0
4697,Bonus B,890bb561-1265-4786-8c59-67910f2f8461,2eUgwyMobMitdjib3FxQVF,Person,3147,[],29
4698,Valya Kan,3ef5eb18-8941-4d83-af2a-961390e5d729,1hcRiMPLZmxBjqR5L9NSRw,Person,32,['russian techno'],0
4699,Rawnoizyshittlessbazzztard,a2fbc5fc-932b-49ff-bbc0-4a078d4a3c3e,,Person,0,[],0
4700,FELIX,31a7dba7-7af2-48e2-96f8-e5891f21b1a8,4bL2B6hmLlMWnUEZnorEtG,Person,1040805,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'tropical house']",82
4701,Роксана Бабаян,f2d43abc-a177-4a85-ba3d-d2c142642462,5RSdhEGejKo2AFtpZp4y28,Person,29,[],3
4702,Геннадий Черкасов,b1505bf9-6479-47e2-8c4e-fdae4b56cfd6,7MBvQ8lLKuF3iBjhYxooj8,Person,0,[],0
4703,Max.Well,b7379fdd-0104-4c68-9db1-31012759a1ba,2AOt5htsbtyaHd5Eq3kl3j,Person,1090039,"['dance pop', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",62
4704,Flexo,961b39b2-c2ef-4ad4-bee6-f9014c0c1aa6,1nxAbuqCUcEgWzaHn8cttE,Person,4281,[],56
4705,Dad D,933915dd-db07-46cd-aa7a-4238bec43392,4VMYDCV2IEDYJArk749S6m,Person,20334524,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",93
4706,Positive Position,6dfa25d4-5fad-4e1a-954a-1d5d04d56fba,,Person,0,[],0
4707,Каролина,339c904b-bcce-4fa8-b1eb-47c77e75089c,5wx70QuZtxRUIIYek3RSaV,Person,257523,"['latin pop', 'latin talent show', 'mexican pop']",66
4708,Wider,a5a4dba3-d36e-4d44-a7c1-1cb122af5bde,5OTaGPBlFHpGgXI1IvjFsr,Person,1328,[],41
4709,Владимир Михайлович Огновенко,97c67a80-be61-4163-aaa7-342d8702b526,,Person,0,[],0
4710,Елена Панурова,d55f4f69-884b-4387-95fa-8729bb71356f,1HQFBZHp0kt57ug9Hw7BON,Person,4,[],0
4711,First Function,7864e712-addf-4f55-8744-bd95cd038d0a,3GG2q92LgyCpasnRggwoP3,Person,7,[],0
4712,M25,6058f8f4-6552-4340-8175-09f92ff7b563,0ZzYDST6Dib7iYd8hmcLcH,Person,260603,"['candy pop', 'dance pop', 'europop', 'girl group', 'norwegian pop', 'pop rock']",59
4713,Vladimir Lekhtinen,6da657b5-7622-4711-a2df-82506494622b,,Person,0,[],0
4714,Greenjelin,e9d5bacc-28ed-4aa9-9df4-643b3a22024f,5iNgNQwyEgwkoyJg2BBpha,Person,253,['russian edm'],30
4715,Совергон,3a637279-9024-48f3-9d6d-ad392203cbac,0AA4H3IpTrbmiXeCTG41q8,Person,5729,[],33
4716,Natalia Prawossudowitsch,4ed2bc21-f05f-41f9-ac22-7223df387aa0,1v3R0AZVIGky22IezeDzT5,Person,0,[],0
4717,Hawaiian Sadness,61cdb536-aa16-4fd6-a6b9-67a93e063150,56VkkAgoBMg6bEN4AB33vG,Person,4216,[],26
4718,Mental Affection,ab961c39-b500-4f6c-b43b-ef4ee047bf8a,5VBSxv5bi68AIIbvyNLRWz,Person,161,[],35
4719,Александр Ломинский,228c5c8b-70df-433b-a788-6688c3991139,5kXXlSMcDFmy3uLRzw2ORW,Person,1319,['ukrainian pop'],20
4720,acetic lady,e5e5defc-9fa2-4a7e-a7ba-f723c91f1a64,5mRrfWIGRQ66ssgRQCxJ5l,Person,41,[],12
4721,V,4b9812fd-6e9a-42d1-b8d0-77b59efc45de,2cnMpRsOVqtPMfq7YiFE6K,Person,3516855,"['album rock', 'classic rock', 'hard rock', 'rock']",83
4722,ВКУСНЫЙ ПОЗОР,419c3be8-a900-43b8-9992-0c26f99177dc,083moS7r1s99n8XVkURC1U,Person,116,[],7
4723,Игорь Власов,0f03b151-75ea-41bf-a1fe-0c29ad3dc5a8,5RrXtbFcUdpUPVgAwFVeyW,Person,1,[],0
4724,Cheapfox,7816f57f-18bc-4778-aa29-707988bde3ed,,Person,0,[],0
4725,Stanislav Davydov,c7bad26a-1c6b-439f-8e37-ab7cf95c7805,3v6bGAmZ4d2ez5I3Lnow66,Person,1,[],0
4726,Alexei Shanin,70cf87b3-2065-4e00-999e-ac17fbf407ad,0NZzpmAUHjQdtIhS8DiDrA,Person,1,[],0
4727,BLAGOiBLAGO,a01b1b41-8766-4116-a79d-c7292c338482,0GlI7lfBHUqXtT4U9Pbrh6,Person,347,[],32
4728,p.thepi,f92731e1-dfbc-4f65-b0e5-53a2afe159eb,5PG6Cy1WILoKAYUkii32iR,Person,11,['russian electronic'],0
4729,Kirill Torno,0d2c0e07-7913-4151-a5fb-ededff74a284,3fzaXkKQUAWyOgONnZfZSH,Person,14,[],1
4730,Александр «Кот» Лежнёв,d1d93000-bd4a-41d0-81bf-0b722ab51a4f,,Person,0,[],0
4731,Тимур,74c79bd2-ec2c-443a-9e5a-fb1023f35a65,0Mk8S1iU03jrJD4M7g2mZv,Person,63,[],22
4732,Noise Beats,194f7f29-6766-498b-a986-b3fa11effb66,4ryXEYUscyn70mDb5JwHJO,Person,4,[],1
4733,Андрей Резников,a327d6ca-4b1e-4d35-b6b1-97b05ad25cde,2vPHQcJ0v5J1bBtyf9RABW,Person,63,[],15
4734,Desso,c23a0c5d-0e5e-426e-b605-7fe275eefc09,6tJWHy5U8aaBRgnNApXfOi,Person,449,[],13
4735,Генрих Семенович Талалян,2282acbc-6492-48d1-aced-5c313d9ad2a0,,Person,0,[],0
4736,Mailky,321b4874-0f46-4302-9b94-f5991cf4bdcb,1hzfo8twXdOegF3xireCYs,Person,1399718,['german pop'],76
4737,King Kong Music,a29fbd21-39ba-4cca-bd16-681ea9c8f0fe,3iBrZba5vsM6Ceq6m35XgJ,Person,1250,['arab trap'],12
